name,state_code,latitude,longitude
Lake Wisconsin,WI,43.3736,-89.57568
Lake Wissota,WI,44.92635,-91.30099
Lamartine,WI,43.73332,-88.56872
Lancaster,WI,42.84749,-90.71068
Langlade County,WI,45.26236,-89.07191
Lannon,WI,43.14612,-88.1662
Legend Lake,WI,44.89095,-88.54406
Lincoln County,WI,45.33746,-89.73461
Little Chute,WI,44.27999,-88.31844
Little Round Lake,WI,45.96495,-91.36795
Lodi,WI,43.31388,-89.52651
Lomira,WI,43.59138,-88.44371
Loyal,WI,44.73691,-90.49597
Luck,WI,45.57607,-92.4827
Luxemburg,WI,44.53861,-87.70398
Madison,WI,43.07305,-89.40123
Maine,WI,45.02716,-89.69039
Manawa,WI,44.46443,-88.91983
Manchester,WI,43.69054,-89.04845
Manitowoc,WI,44.08861,-87.65758
Manitowoc County,WI,44.09054,-87.69974
Maple Bluff,WI,43.11833,-89.37956
Marathon,WI,44.92913,-89.8404
Marathon County,WI,44.89829,-89.75906
Marinette,WI,45.09998,-87.63066
Marinette County,WI,45.3509,-88.00222
Marion,WI,44.67081,-88.88927
Markesan,WI,43.7072,-88.99011
Marquette County,WI,43.81958,-89.39875
Marshall,WI,43.16833,-89.06678
Marshfield,WI,44.66885,-90.1718
Mauston,WI,43.79719,-90.07735
Mayville,WI,43.49416,-88.54482
Mazomanie,WI,43.17666,-89.79485
McFarland,WI,43.0125,-89.28984
Medford,WI,45.13858,-90.34014
Menasha,WI,44.20221,-88.4465
Menominee County,WI,45.00437,-88.71001
Menomonee Falls,WI,43.1789,-88.11731
Menomonie,WI,44.87552,-91.91934
Mequon,WI,43.21555,-88.03001
Merrill,WI,45.18052,-89.68346
Merton,WI,43.14667,-88.30676
Middleton,WI,43.09722,-89.50429
Milford,WI,43.10083,-88.84677
Milton,WI,42.77556,-88.944
Milwaukee,WI,43.0389,-87.90647
Milwaukee County,WI,43.02172,-87.92908
Mineral Point,WI,42.86,-90.17985
Mishicot,WI,44.23916,-87.64119
Mondovi,WI,44.56774,-91.67099
Monona,WI,43.06222,-89.33401
Monroe,WI,42.60112,-89.63845
Monroe County,WI,43.94575,-90.61787
Montello,WI,43.79137,-89.31984
Monticello,WI,42.74556,-89.59484
Mosinee,WI,44.79302,-89.70318
Mount Horeb,WI,43.00861,-89.73846
Mount Morris,WI,44.11442,-89.19067
Mount Pleasant,WI,42.69743,-87.85577
Mukwonago,WI,42.86668,-88.33343
Muscoda,WI,43.18499,-90.44318
Muskego,WI,42.90585,-88.13898
Nashotah,WI,43.09779,-88.40232
Nashville,WI,45.52274,-89.02484
Neenah,WI,44.18582,-88.46261
Neillsville,WI,44.55996,-90.59625
Nekoosa,WI,44.31246,-89.90429
New Berlin,WI,42.9764,-88.10842
New Glarus,WI,42.81445,-89.63512
New Holstein,WI,43.94999,-88.08426
New Lisbon,WI,43.87914,-90.16541
New London,WI,44.39276,-88.73983
New Richmond,WI,45.12302,-92.53659
Newburg,WI,43.43167,-88.04648
Niagara,WI,45.77135,-87.99485
North Fond du Lac,WI,43.81138,-88.48344
North Hudson,WI,44.99302,-92.75687
North La Crosse,WI,43.84635,-91.24819
North Prairie,WI,42.93446,-88.40537
Oak Creek,WI,42.88585,-87.86314
Oakfield,WI,43.6861,-88.5465
Oconomowoc,WI,43.11167,-88.49927
Oconto,WI,44.88721,-87.86455
Oconto County,WI,44.99851,-88.22056
Oconto Falls,WI,44.87388,-88.14288
Okauchee Lake,WI,43.12334,-88.44065
Omro,WI,44.03943,-88.74428
Onalaska,WI,43.88441,-91.23514
Oneida,WI,44.4986,-88.18288
Oneida County,WI,45.70559,-89.52171
Oostburg,WI,43.62277,-87.79453
Oregon,WI,42.92611,-89.38456
Orfordville,WI,42.62751,-89.25317
Osceola,WI,45.32052,-92.70493
Oshkosh,WI,44.02471,-88.54261
Osseo,WI,44.57218,-91.22738
Outagamie County,WI,44.41609,-88.46493
Ozaukee County,WI,43.40305,-87.89063
Paddock Lake,WI,42.57752,-88.10509
Palmyra,WI,42.87779,-88.58621
